SKU,Name1,Name2
ST20231223_160637_JUST A GIRL WHO LOVES PUPPIES AND SOFTBALL,JUST A GIRL WHO LOVES,PUPPIES AND SOFTBALL
ST20231223_160638_WORLDS OKAYEST FATHER,WORLD'S,OKAYEST FATHER
ST20231223_160639_REMEMBER WHY YOU STARTED,REMEMBER WHY,YOU STARTED
ST20231223_160640_THIS TINY TURTLE HE JUDGES YOU IMMENSELY,THIS TINY TURTLE HE,JUDGES YOU IMMENSELY
ST20231223_160641_YOU CAN NEVER HAVE TOO MANY SANCTUARIES,YOU CAN NEVER HAVE,TOO MANY SANCTUARIES
ST20231223_160642_MY DRIVING SCARES ME TOO,MY DRIVING,SCARES ME TOO
ST20231223_160643_THIS TOO SHALL PASS,THIS TOO,SHALL PASS
ST20231223_160644_TOASTER LEAVING TRAILS OF TRIUMPH,"TOASTER, LEAVING",TRAILS OF TRIUMPH
ST20231223_160645_WELCOME TO A SHOW ABOUT DEATH,WELCOME TO A,SHOW ABOUT DEATH
ST20231223_160646_MY LIFE IS A MESS,MY LIFE IS,A MESS
ST20231223_160647_SLOW DOWN KANGAROO MICE CROSSING,"SLOW DOWN,",KANGAROO MICE CROSSING
ST20231223_160648_HOPE YOUR DAY IS AS THRILLING AS WAITING ON HOLD,HOPE YOUR DAY IS AS,THRILLING AS WAITING ON HOLD
ST20231223_160649_JUST A GIRL WHO LOVES WOLVES,JUST A GIRL WHO,LOVES WOLVES
ST20231223_160650_IM NOT JUST SURE IM HIV POSITIVE,"I'M NOT JUST SURE,",I'M HIV POSITIVE.
ST20231223_160651_TO SLEEP PERCHANCE TO DREAM,TO SLEEP,PERCHANCE TO DREAM
ST20231223_160652_DAYS THAT BREAK YOU,DAYS THAT,BREAK YOU
ST20231223_160653_PANIC AND STRESS OH AINT IT THE BEST,"PANIC AND STRESS, OH",AIN'T IT THE BEST!
ST20231223_160654_I BECAME A GROCERY BAGGER FOR THE MONEY AND FAME,I BECAME A GROCERY BAGGER,FOR THE MONEY AND FAME
ST20231223_160655_JUST A GIRL WHO LOVES PICKLES,JUST A GIRL WHO,LOVES PICKLES
ST20231223_160656_KNOW WHO YOU STAND BEFORE,KNOW WHO YOU,STAND BEFORE
ST20231223_160657_WORLDS OKAYEST BANKER,WORLD'S,OKAYEST BANKER
ST20231223_160658_TODAY IS BEAUTIFUL AND IT IS YOURS,TODAY IS BEAUTIFUL,AND IT IS YOURS
ST20231223_160659_SORRY IM A SCORPIO,SORRY I'M A,SCORPIO
ST20231223_160700_SAVE THE BABY HUMANS,SAVE THE,BABY HUMANS
ST20231223_160701_GOTH CULTURE WHERE OUR PLAYLISTS HAVE MORE SOUL,"GOTH CULTURE, WHERE OUR",PLAYLISTS HAVE MORE SOUL
ST20231223_160702_TODAY IS GOING TO BE AMAZING,TODAY IS GOING,TO BE AMAZING!
ST20231223_160703_I GOT CUPS ON MY EARS,I GOT CUPS,ON MY EARS
ST20231223_160704_WE VE ALWAYS DONE IT THIS WAY,WE VE ALWAYS,DONE IT THIS WAY
ST20231223_160705_BLOOM WHERE YOU ARE PLANTED,BLOOM WHERE YOU,ARE PLANTED
ST20231223_160706_SOME PAIN CHANGES YOU,SOME PAIN,CHANGES YOU
ST20231223_160707_LIVE TOGETHER DIE ALONE,"LIVE TOGETHER,",DIE ALONE
ST20231223_160708_DRIVER GETS THE BEST TRAVEL PILLOW,DRIVER GETS THE,BEST TRAVEL PILLOW
ST20231223_160709_WORLDS OKAYEST COWGIRL,WORLD'S,OKAYEST COWGIRL
ST20231223_160710_MAY THE FORCE BE WITH YOU,MAY THE FORCE,BE WITH YOU
ST20231223_160711_WHATS YOUR FAVORITE SCARY MOVIE,WHAT'S YOUR,FAVORITE SCARY MOVIE?
ST20231223_160712_YOURE ALLOWED TO TAKE UP SPACE,YOU'RE ALLOWED TO,TAKE UP SPACE
ST20231223_160713_RESOLUTION EAT MORE TACOS STRESS LESS,"RESOLUTION, EAT MORE","TACOS, STRESS LESS"
ST20231223_160714_DONT MAKE ME USE MY BOYFRIEND VOICE,DON'T MAKE ME USE MY,BOYFRIEND VOICE
ST20231223_160715_LEAVE THE PAST WE HAVE TO GO,"LEAVE THE PAST,",WE HAVE TO GO.
ST20231223_160716_OH SHIT THAT IS FRESH,"OH SHIT, THAT",IS FRESH
ST20231223_160717_YOU CAN NEVER HAVE TOO MANY VINYLS,YOU CAN NEVER HAVE,TOO MANY VINYLS
ST20231223_160718_RACE TIP TOASTER TAKES SHORTCUTS,"RACE TIP, TOASTER",TAKES SHORTCUTS
ST20231223_160719_IM ON ANNOYANCE AUTOPILOT,I'M ON,'ANNOYANCE AUTOPILOT'
ST20231223_160720_I WEAR THE CHEESE,I WEAR THE,CHEESE.
ST20231223_160721_THE FAMILY YOURE BORN INTO AND THE FAMILY YOU MAKE,"THE FAMILY YOU'RE BORN INTO,",AND THE FAMILY YOU MAKE
ST20231223_160722_TOASTER DUEL CRUMBS OR CONQUEST,"TOASTER DUEL,",CRUMBS OR CONQUEST?
ST20231223_160723_WORLDS OKAYEST PALADIN,WORLD'S,OKAYEST PALADIN
ST20231223_160724_DOGS CAN LOOK UP,DOGS CAN,LOOK UP
ST20231223_160725_I SPEAK FLUENTLY IN MOVIE,I SPEAK,FLUENTLY IN MOVIE
ST20231223_160726_SAVE THE ANIMALS JUST KIDDING GRAB THE POPCORN,SAVE THE ANIMALS! JUST,"KIDDING, GRAB THE POPCORN"
ST20231223_160727_TODAY I DO NOTHING,TODAY I DO,NOTHING
ST20231223_160728_EMBRACING THE WILD SIDE OF THE OPEN WORLD,EMBRACING THE WILD,SIDE OF THE OPEN WORLD
ST20231223_160729_JUST A GIRL WHO LOVES HYENAS,JUST A GIRL WHO,LOVES HYENAS
ST20231223_160730_WILDLIFE CONSERVATION ITS A TEAM EFFORT,"WILDLIFE CONSERVATION,",IT'S A TEAM EFFORT
ST20231223_160731_WHAT YOU THINK IT MEANS,WHAT YOU,THINK IT MEANS
ST20231223_160732_WORLDS OKAYEST GLAZIER,WORLD'S,OKAYEST GLAZIER
ST20231223_160733_JUST A GIRL WHO LIKES REFORMED THEOLOGY,JUST A GIRL WHO LIKES,REFORMED THEOLOGY
ST20231223_160734_I HOPE YOU HAVE THE DAY YOU DESERVE,I HOPE YOU HAVE THE,DAY YOU DESERVE!
ST20231223_160735_GOTHIC PRIVILEGE NEVER BLENDING IN ALWAYS STANDING OUT,"GOTHIC PRIVILEGE, NEVER","BLENDING IN, ALWAYS STANDING OUT"
ST20231223_160736_WISHING YOU A DAY AS SUCCESSFUL AS MY DIET RESOLUTIONS,WISHING YOU A DAY AS,SUCCESSFUL AS MY DIET RESOLUTIONS
ST20231223_160737_PLEASE BE PATIENT I AM NOT A GOOD DRIVER,PLEASE BE PATIENT I AM,NOT A GOOD DRIVER
ST20231223_160738_TIME MACHINE TAXI PAST FUTURE FREE,"TIME MACHINE TAXI,","PAST, FUTURE, FREE"
ST20231223_160739_MUSIC OF THE NIGHT,MUSIC OF,THE NIGHT
ST20231223_160740_NEW YEAR NEW CALENDAR SAME QUESTIONABLE DECISIONS,"NEW YEAR, NEW CALENDAR.",SAME QUESTIONABLE DECISIONS
